Symbol,Entry_cp,Exit_cp,Initial cash,Final cash,Total return,Trades,Win rate,Sharpe ratio,Max drawdown
DYDX,-3.5,2.0,10000.0,9791.107855029863,-2.0889214497013744,3,66.66666666666666,-0.4858874316540299,-5.411797440178071
DYDX,-3.5,3.0,10000.0,9791.107855029863,-2.0889214497013744,3,66.66666666666666,-0.4858874316540299,-5.411797440178071
DYDX,-3.5,4.0,10000.0,9791.107855029863,-2.0889214497013744,3,66.66666666666666,-0.4858874316540299,-5.411797440178071
DYDX,-3.5,5.0,10000.0,9791.107855029863,-2.0889214497013744,3,66.66666666666666,-0.4858874316540299,-5.411797440178071
DYDX,-2.5,-2.0,10000.0,10477.961926294596,4.779619262945962,6,66.66666666666666,0.5199685218305906,-22.735317779565566
DYDX,-2.5,-1.0,10000.0,10477.961926294596,4.779619262945962,6,66.66666666666666,0.5199685218305906,-22.735317779565566
DYDX,-2.5,0.0,10000.0,10477.961926294596,4.779619262945962,6,66.66666666666666,0.5199685218305906,-22.735317779565566
DYDX,-2.5,1.0,10000.0,10477.961926294596,4.779619262945962,6,66.66666666666666,0.5199685218305906,-22.735317779565566
DYDX,-2.5,2.0,10000.0,10477.961926294596,4.779619262945962,6,66.66666666666666,0.5199685218305906,-22.735317779565566
DYDX,-2.5,3.0,10000.0,10477.961926294596,4.779619262945962,6,66.66666666666666,0.5199685218305906,-22.735317779565566
DYDX,-2.5,4.0,10000.0,10477.961926294596,4.779619262945962,6,66.66666666666666,0.5199685218305906,-22.735317779565566
DYDX,-2.5,5.0,10000.0,10477.961926294596,4.779619262945962,6,66.66666666666666,0.5199685218305906,-22.735317779565566
DYDX,-1.5,-2.0,10000.0,12023.64759382319,20.23647593823191,10,70.0,1.3787542236865453,-22.73531777956557
DYDX,-1.5,-1.0,10000.0,12023.64759382319,20.23647593823191,10,70.0,1.3787542236865453,-22.73531777956557
DYDX,-1.5,0.0,10000.0,12023.64759382319,20.23647593823191,10,70.0,1.3787542236865453,-22.73531777956557
DYDX,-1.5,1.0,10000.0,12023.64759382319,20.23647593823191,10,70.0,1.3787542236865453,-22.73531777956557
DYDX,-1.5,2.0,10000.0,12023.64759382319,20.23647593823191,10,70.0,1.3787542236865453,-22.73531777956557
DYDX,-1.5,3.0,10000.0,12023.64759382319,20.23647593823191,10,70.0,1.3787542236865453,-22.73531777956557
DYDX,-1.5,4.0,10000.0,12023.64759382319,20.23647593823191,10,70.0,1.3787542236865453,-22.73531777956557
DYDX,-1.5,5.0,10000.0,12023.64759382319,20.23647593823191,10,70.0,1.3787542236865453,-22.73531777956557
DYDX,-0.5,-2.0,10000.0,12023.64759382319,20.23647593823191,10,70.0,1.3787542236865453,-22.73531777956557
DYDX,-0.5,-1.0,10000.0,11768.234339774415,17.68234339774415,11,63.63636363636363,1.205724316950197,-22.735317779565563
DYDX,-0.5,0.0,10000.0,11768.234339774415,17.68234339774415,11,63.63636363636363,1.205724316950197,-22.735317779565563
DYDX,-0.5,1.0,10000.0,11768.234339774415,17.68234339774415,11,63.63636363636363,1.205724316950197,-22.735317779565563
DYDX,-0.5,2.0,10000.0,11768.234339774415,17.68234339774415,11,63.63636363636363,1.205724316950197,-22.735317779565563
DYDX,-0.5,3.0,10000.0,11768.234339774415,17.68234339774415,11,63.63636363636363,1.205724316950197,-22.735317779565563
DYDX,-0.5,4.0,10000.0,11768.234339774415,17.68234339774415,11,63.63636363636363,1.205724316950197,-22.735317779565563
DYDX,-0.5,5.0,10000.0,11768.234339774415,17.68234339774415,11,63.63636363636363,1.205724316950197,-22.735317779565563
DYDX,0.5,-2.0,10000.0,12023.64759382319,20.23647593823191,10,70.0,1.3787542236865453,-22.73531777956557
DYDX,0.5,-1.0,10000.0,11768.234339774415,17.68234339774415,11,63.63636363636363,1.205724316950197,-22.735317779565563
DYDX,0.5,0.0,10000.0,11768.234339774415,17.68234339774415,11,63.63636363636363,1.205724316950197,-22.735317779565563
DYDX,0.5,1.0,10000.0,11768.234339774415,17.68234339774415,11,63.63636363636363,1.205724316950197,-22.735317779565563
DYDX,0.5,2.0,10000.0,11768.234339774415,17.68234339774415,11,63.63636363636363,1.205724316950197,-22.735317779565563
DYDX,0.5,3.0,10000.0,11768.234339774415,17.68234339774415,11,63.63636363636363,1.205724316950197,-22.735317779565563
DYDX,0.5,4.0,10000.0,11768.234339774415,17.68234339774415,11,63.63636363636363,1.205724316950197,-22.735317779565563
DYDX,0.5,5.0,10000.0,11768.234339774415,17.68234339774415,11,63.63636363636363,1.205724316950197,-22.735317779565563
DYDX,1.5,-2.0,10000.0,12023.64759382319,20.23647593823191,10,70.0,1.3787542236865453,-22.73531777956557
DYDX,1.5,-1.0,10000.0,11768.234339774415,17.68234339774415,11,63.63636363636363,1.205724316950197,-22.735317779565563
DYDX,1.5,0.0,10000.0,11768.234339774415,17.68234339774415,11,63.63636363636363,1.205724316950197,-22.735317779565563
DYDX,1.5,1.0,10000.0,11768.234339774415,17.68234339774415,11,63.63636363636363,1.205724316950197,-22.735317779565563
DYDX,1.5,2.0,10000.0,11768.234339774415,17.68234339774415,11,63.63636363636363,1.205724316950197,-22.735317779565563
DYDX,1.5,3.0,10000.0,11768.234339774415,17.68234339774415,11,63.63636363636363,1.205724316950197,-22.735317779565563
DYDX,1.5,4.0,10000.0,11768.234339774415,17.68234339774415,11,63.63636363636363,1.205724316950197,-22.735317779565563
DYDX,1.5,5.0,10000.0,11768.234339774415,17.68234339774415,11,63.63636363636363,1.205724316950197,-22.735317779565563
DYDX,2.5,-2.0,10000.0,12023.64759382319,20.23647593823191,10,70.0,1.3787542236865453,-22.73531777956557
DYDX,2.5,-1.0,10000.0,11768.234339774415,17.68234339774415,11,63.63636363636363,1.205724316950197,-22.735317779565563
DYDX,2.5,0.0,10000.0,11768.234339774415,17.68234339774415,11,63.63636363636363,1.205724316950197,-22.735317779565563
DYDX,2.5,1.0,10000.0,11768.234339774415,17.68234339774415,11,63.63636363636363,1.205724316950197,-22.735317779565563
DYDX,2.5,2.0,10000.0,11768.234339774415,17.68234339774415,11,63.63636363636363,1.205724316950197,-22.735317779565563
DYDX,2.5,3.0,10000.0,11768.234339774415,17.68234339774415,11,63.63636363636363,1.205724316950197,-22.735317779565563
DYDX,2.5,4.0,10000.0,11768.234339774415,17.68234339774415,11,63.63636363636363,1.205724316950197,-22.735317779565563
DYDX,2.5,5.0,10000.0,11768.234339774415,17.68234339774415,11,63.63636363636363,1.205724316950197,-22.735317779565563
DYDX,3.5,-2.0,10000.0,12023.64759382319,20.23647593823191,10,70.0,1.3787542236865453,-22.73531777956557
DYDX,3.5,-1.0,10000.0,11768.234339774415,17.68234339774415,11,63.63636363636363,1.205724316950197,-22.735317779565563
DYDX,3.5,0.0,10000.0,11768.234339774415,17.68234339774415,11,63.63636363636363,1.205724316950197,-22.735317779565563
DYDX,3.5,1.0,10000.0,11768.234339774415,17.68234339774415,11,63.63636363636363,1.205724316950197,-22.735317779565563
DYDX,3.5,2.0,10000.0,11768.234339774415,17.68234339774415,11,63.63636363636363,1.205724316950197,-22.735317779565563
DYDX,3.5,3.0,10000.0,11768.234339774415,17.68234339774415,11,63.63636363636363,1.205724316950197,-22.735317779565563
DYDX,3.5,4.0,10000.0,11768.234339774415,17.68234339774415,11,63.63636363636363,1.205724316950197,-22.735317779565563
DYDX,3.5,5.0,10000.0,11768.234339774415,17.68234339774415,11,63.63636363636363,1.205724316950197,-22.735317779565563
DYDX,4.5,-2.0,10000.0,12023.64759382319,20.23647593823191,10,70.0,1.3787542236865453,-22.73531777956557
DYDX,4.5,-1.0,10000.0,11768.234339774415,17.68234339774415,11,63.63636363636363,1.205724316950197,-22.735317779565563
DYDX,4.5,0.0,10000.0,11768.234339774415,17.68234339774415,11,63.63636363636363,1.205724316950197,-22.735317779565563
DYDX,4.5,1.0,10000.0,11768.234339774415,17.68234339774415,11,63.63636363636363,1.205724316950197,-22.735317779565563
DYDX,4.5,2.0,10000.0,11768.234339774415,17.68234339774415,11,63.63636363636363,1.205724316950197,-22.735317779565563
DYDX,4.5,3.0,10000.0,11768.234339774415,17.68234339774415,11,63.63636363636363,1.205724316950197,-22.735317779565563
DYDX,4.5,4.0,10000.0,11768.234339774415,17.68234339774415,11,63.63636363636363,1.205724316950197,-22.735317779565563
DYDX,4.5,5.0,10000.0,11768.234339774415,17.68234339774415,11,63.63636363636363,1.205724316950197,-22.735317779565563
DYDX,5.5,-2.0,10000.0,12023.64759382319,20.23647593823191,10,70.0,1.3787542236865453,-22.73531777956557
DYDX,5.5,-1.0,10000.0,11768.234339774415,17.68234339774415,11,63.63636363636363,1.205724316950197,-22.735317779565563
DYDX,5.5,0.0,10000.0,11768.234339774415,17.68234339774415,11,63.63636363636363,1.205724316950197,-22.735317779565563
DYDX,5.5,1.0,10000.0,11768.234339774415,17.68234339774415,11,63.63636363636363,1.205724316950197,-22.735317779565563
DYDX,5.5,2.0,10000.0,11768.234339774415,17.68234339774415,11,63.63636363636363,1.205724316950197,-22.735317779565563
DYDX,5.5,3.0,10000.0,11768.234339774415,17.68234339774415,11,63.63636363636363,1.205724316950197,-22.735317779565563
DYDX,5.5,4.0,10000.0,11768.234339774415,17.68234339774415,11,63.63636363636363,1.205724316950197,-22.735317779565563
DYDX,5.5,5.0,10000.0,11768.234339774415,17.68234339774415,11,63.63636363636363,1.205724316950197,-22.735317779565563
DYDX,6.5,-2.0,10000.0,12023.64759382319,20.23647593823191,10,70.0,1.3787542236865453,-22.73531777956557
DYDX,6.5,-1.0,10000.0,11768.234339774415,17.68234339774415,11,63.63636363636363,1.205724316950197,-22.735317779565563
DYDX,6.5,0.0,10000.0,11768.234339774415,17.68234339774415,11,63.63636363636363,1.205724316950197,-22.735317779565563
DYDX,6.5,1.0,10000.0,11768.234339774415,17.68234339774415,11,63.63636363636363,1.205724316950197,-22.735317779565563
DYDX,6.5,2.0,10000.0,11768.234339774415,17.68234339774415,11,63.63636363636363,1.205724316950197,-22.735317779565563
DYDX,6.5,3.0,10000.0,11768.234339774415,17.68234339774415,11,63.63636363636363,1.205724316950197,-22.735317779565563
DYDX,6.5,4.0,10000.0,11768.234339774415,17.68234339774415,11,63.63636363636363,1.205724316950197,-22.735317779565563
DYDX,6.5,5.0,10000.0,11768.234339774415,17.68234339774415,11,63.63636363636363,1.205724316950197,-22.735317779565563
DYDX,7.5,-2.0,10000.0,12023.64759382319,20.23647593823191,10,70.0,1.3787542236865453,-22.73531777956557
DYDX,7.5,-1.0,10000.0,11768.234339774415,17.68234339774415,11,63.63636363636363,1.205724316950197,-22.735317779565563
DYDX,7.5,0.0,10000.0,11768.234339774415,17.68234339774415,11,63.63636363636363,1.205724316950197,-22.735317779565563
DYDX,7.5,1.0,10000.0,11768.234339774415,17.68234339774415,11,63.63636363636363,1.205724316950197,-22.735317779565563
DYDX,7.5,2.0,10000.0,11768.234339774415,17.68234339774415,11,63.63636363636363,1.205724316950197,-22.735317779565563
DYDX,7.5,3.0,10000.0,11768.234339774415,17.68234339774415,11,63.63636363636363,1.205724316950197,-22.735317779565563
DYDX,7.5,4.0,10000.0,11768.234339774415,17.68234339774415,11,63.63636363636363,1.205724316950197,-22.735317779565563
DYDX,7.5,5.0,10000.0,11768.234339774415,17.68234339774415,11,63.63636363636363,1.205724316950197,-22.735317779565563
DYDX,8.5,-2.0,10000.0,12023.64759382319,20.23647593823191,10,70.0,1.3787542236865453,-22.73531777956557
DYDX,8.5,-1.0,10000.0,11768.234339774415,17.68234339774415,11,63.63636363636363,1.205724316950197,-22.735317779565563
DYDX,8.5,0.0,10000.0,11768.234339774415,17.68234339774415,11,63.63636363636363,1.205724316950197,-22.735317779565563
DYDX,8.5,1.0,10000.0,11768.234339774415,17.68234339774415,11,63.63636363636363,1.205724316950197,-22.735317779565563
DYDX,8.5,2.0,10000.0,11768.234339774415,17.68234339774415,11,63.63636363636363,1.205724316950197,-22.735317779565563
DYDX,8.5,3.0,10000.0,11768.234339774415,17.68234339774415,11,63.63636363636363,1.205724316950197,-22.735317779565563
DYDX,8.5,4.0,10000.0,11768.234339774415,17.68234339774415,11,63.63636363636363,1.205724316950197,-22.735317779565563
DYDX,8.5,5.0,10000.0,11768.234339774415,17.68234339774415,11,63.63636363636363,1.205724316950197,-22.735317779565563
DYDX,9.5,-2.0,10000.0,12023.64759382319,20.23647593823191,10,70.0,1.3787542236865453,-22.73531777956557
DYDX,9.5,-1.0,10000.0,11768.234339774415,17.68234339774415,11,63.63636363636363,1.205724316950197,-22.735317779565563
DYDX,9.5,0.0,10000.0,11768.234339774415,17.68234339774415,11,63.63636363636363,1.205724316950197,-22.735317779565563
DYDX,9.5,1.0,10000.0,11768.234339774415,17.68234339774415,11,63.63636363636363,1.205724316950197,-22.735317779565563
DYDX,9.5,2.0,10000.0,11768.234339774415,17.68234339774415,11,63.63636363636363,1.205724316950197,-22.735317779565563
DYDX,9.5,3.0,10000.0,11768.234339774415,17.68234339774415,11,63.63636363636363,1.205724316950197,-22.735317779565563
DYDX,9.5,4.0,10000.0,11768.234339774415,17.68234339774415,11,63.63636363636363,1.205724316950197,-22.735317779565563
DYDX,9.5,5.0,10000.0,11768.234339774415,17.68234339774415,11,63.63636363636363,1.205724316950197,-22.735317779565563
DYDX,10.5,-2.0,10000.0,12023.64759382319,20.23647593823191,10,70.0,1.3787542236865453,-22.73531777956557
DYDX,10.5,-1.0,10000.0,11768.234339774415,17.68234339774415,11,63.63636363636363,1.205724316950197,-22.735317779565563
DYDX,10.5,0.0,10000.0,11768.234339774415,17.68234339774415,11,63.63636363636363,1.205724316950197,-22.735317779565563
DYDX,10.5,1.0,10000.0,11768.234339774415,17.68234339774415,11,63.63636363636363,1.205724316950197,-22.735317779565563
DYDX,10.5,2.0,10000.0,11768.234339774415,17.68234339774415,11,63.63636363636363,1.205724316950197,-22.735317779565563
DYDX,10.5,3.0,10000.0,11768.234339774415,17.68234339774415,11,63.63636363636363,1.205724316950197,-22.735317779565563
DYDX,10.5,4.0,10000.0,11768.234339774415,17.68234339774415,11,63.63636363636363,1.205724316950197,-22.735317779565563
DYDX,10.5,5.0,10000.0,11768.234339774415,17.68234339774415,11,63.63636363636363,1.205724316950197,-22.735317779565563
DYDX,11.5,-2.0,10000.0,12023.64759382319,20.23647593823191,10,70.0,1.3787542236865453,-22.73531777956557
DYDX,11.5,-1.0,10000.0,11768.234339774415,17.68234339774415,11,63.63636363636363,1.205724316950197,-22.735317779565563
DYDX,11.5,0.0,10000.0,11768.234339774415,17.68234339774415,11,63.63636363636363,1.205724316950197,-22.735317779565563
DYDX,11.5,1.0,10000.0,11768.234339774415,17.68234339774415,11,63.63636363636363,1.205724316950197,-22.735317779565563
DYDX,11.5,2.0,10000.0,11768.234339774415,17.68234339774415,11,63.63636363636363,1.205724316950197,-22.735317779565563
DYDX,11.5,3.0,10000.0,11768.234339774415,17.68234339774415,11,63.63636363636363,1.205724316950197,-22.735317779565563
DYDX,11.5,4.0,10000.0,11768.234339774415,17.68234339774415,11,63.63636363636363,1.205724316950197,-22.735317779565563
DYDX,11.5,5.0,10000.0,11768.234339774415,17.68234339774415,11,63.63636363636363,1.205724316950197,-22.735317779565563
DYDX,12.5,-2.0,10000.0,12023.64759382319,20.23647593823191,10,70.0,1.3787542236865453,-22.73531777956557
DYDX,12.5,-1.0,10000.0,11768.234339774415,17.68234339774415,11,63.63636363636363,1.205724316950197,-22.735317779565563
DYDX,12.5,0.0,10000.0,11768.234339774415,17.68234339774415,11,63.63636363636363,1.205724316950197,-22.735317779565563
DYDX,12.5,1.0,10000.0,11768.234339774415,17.68234339774415,11,63.63636363636363,1.205724316950197,-22.735317779565563
DYDX,12.5,2.0,10000.0,11768.234339774415,17.68234339774415,11,63.63636363636363,1.205724316950197,-22.735317779565563
DYDX,12.5,3.0,10000.0,11768.234339774415,17.68234339774415,11,63.63636363636363,1.205724316950197,-22.735317779565563
DYDX,12.5,4.0,10000.0,11768.234339774415,17.68234339774415,11,63.63636363636363,1.205724316950197,-22.735317779565563
DYDX,12.5,5.0,10000.0,11768.234339774415,17.68234339774415,11,63.63636363636363,1.205724316950197,-22.735317779565563
DYDX,13.5,-2.0,10000.0,12023.64759382319,20.23647593823191,10,70.0,1.3787542236865453,-22.73531777956557
DYDX,13.5,-1.0,10000.0,11768.234339774415,17.68234339774415,11,63.63636363636363,1.205724316950197,-22.735317779565563
DYDX,13.5,0.0,10000.0,11768.234339774415,17.68234339774415,11,63.63636363636363,1.205724316950197,-22.735317779565563
DYDX,13.5,1.0,10000.0,11768.234339774415,17.68234339774415,11,63.63636363636363,1.205724316950197,-22.735317779565563
DYDX,13.5,2.0,10000.0,11768.234339774415,17.68234339774415,11,63.63636363636363,1.205724316950197,-22.735317779565563
DYDX,13.5,3.0,10000.0,11768.234339774415,17.68234339774415,11,63.63636363636363,1.205724316950197,-22.735317779565563
DYDX,13.5,4.0,10000.0,11768.234339774415,17.68234339774415,11,63.63636363636363,1.205724316950197,-22.735317779565563
DYDX,13.5,5.0,10000.0,11768.234339774415,17.68234339774415,11,63.63636363636363,1.205724316950197,-22.735317779565563
DYDX,14.5,-2.0,10000.0,12023.64759382319,20.23647593823191,10,70.0,1.3787542236865453,-22.73531777956557
DYDX,14.5,-1.0,10000.0,11768.234339774415,17.68234339774415,11,63.63636363636363,1.205724316950197,-22.735317779565563
DYDX,14.5,0.0,10000.0,11768.234339774415,17.68234339774415,11,63.63636363636363,1.205724316950197,-22.735317779565563
DYDX,14.5,1.0,10000.0,11768.234339774415,17.68234339774415,11,63.63636363636363,1.205724316950197,-22.735317779565563
DYDX,14.5,2.0,10000.0,11768.234339774415,17.68234339774415,11,63.63636363636363,1.205724316950197,-22.735317779565563
DYDX,14.5,3.0,10000.0,11768.234339774415,17.68234339774415,11,63.63636363636363,1.205724316950197,-22.735317779565563
DYDX,14.5,4.0,10000.0,11768.234339774415,17.68234339774415,11,63.63636363636363,1.205724316950197,-22.735317779565563
DYDX,14.5,5.0,10000.0,11768.234339774415,17.68234339774415,11,63.63636363636363,1.205724316950197,-22.735317779565563
EGLD,-4.5,-2.0,10000.0,9974.43948924849,-0.2556051075150936,2,50.0,-0.047449110052230396,-3.8556193601312585
EGLD,-4.5,-1.0,10000.0,9974.43948924849,-0.2556051075150936,2,50.0,-0.047449110052230396,-3.8556193601312585
EGLD,-4.5,0.0,10000.0,9974.43948924849,-0.2556051075150936,2,50.0,-0.047449110052230396,-3.8556193601312585
EGLD,-4.5,1.0,10000.0,9974.43948924849,-0.2556051075150936,2,50.0,-0.047449110052230396,-3.8556193601312585
EGLD,-4.5,2.0,10000.0,9974.43948924849,-0.2556051075150936,2,50.0,-0.047449110052230396,-3.8556193601312585
EGLD,-4.5,3.0,10000.0,9974.43948924849,-0.2556051075150936,2,50.0,-0.047449110052230396,-3.8556193601312585
EGLD,-4.5,4.0,10000.0,9974.43948924849,-0.2556051075150936,2,50.0,-0.047449110052230396,-3.8556193601312585
EGLD,-4.5,5.0,10000.0,9974.43948924849,-0.2556051075150936,2,50.0,-0.047449110052230396,-3.8556193601312585
EGLD,-3.5,-2.0,10000.0,9921.147737747606,-0.7885226225239421,3,33.33333333333333,-0.18464584261207814,-4.36930260486788
EGLD,-3.5,-1.0,10000.0,9921.147737747606,-0.7885226225239421,3,33.33333333333333,-0.18464584261207814,-4.36930260486788
EGLD,-3.5,0.0,10000.0,9921.147737747606,-0.7885226225239421,3,33.33333333333333,-0.18464584261207814,-4.36930260486788
EGLD,-3.5,1.0,10000.0,9921.147737747606,-0.7885226225239421,3,33.33333333333333,-0.18464584261207814,-4.36930260486788
EGLD,-3.5,2.0,10000.0,9921.147737747606,-0.7885226225239421,3,33.33333333333333,-0.18464584261207814,-4.36930260486788
EGLD,-3.5,3.0,10000.0,9921.147737747606,-0.7885226225239421,3,33.33333333333333,-0.18464584261207814,-4.36930260486788
EGLD,-3.5,4.0,10000.0,9921.147737747606,-0.7885226225239421,3,33.33333333333333,-0.18464584261207814,-4.36930260486788
EGLD,-3.5,5.0,10000.0,9921.147737747606,-0.7885226225239421,3,33.33333333333333,-0.18464584261207814,-4.36930260486788
EGLD,-2.5,-2.0,10000.0,11135.481341485907,11.354813414859073,6,50.0,1.0016947688781717,-21.268203883495147
EGLD,-2.5,-1.0,10000.0,11135.481341485907,11.354813414859073,6,50.0,1.0016947688781717,-21.268203883495147
EGLD,-2.5,0.0,10000.0,11135.481341485907,11.354813414859073,6,50.0,1.0016947688781717,-21.268203883495147
EGLD,-2.5,1.0,10000.0,11135.481341485907,11.354813414859073,6,50.0,1.0016947688781717,-21.268203883495147
EGLD,-2.5,2.0,10000.0,11135.481341485907,11.354813414859073,6,50.0,1.0016947688781717,-21.268203883495147
EGLD,-2.5,3.0,10000.0,11135.481341485907,11.354813414859073,6,50.0,1.0016947688781717,-21.268203883495147
EGLD,-2.5,4.0,10000.0,11135.481341485907,11.354813414859073,6,50.0,1.0016947688781717,-21.268203883495147
EGLD,-2.5,5.0,10000.0,11135.481341485907,11.354813414859073,6,50.0,1.0016947688781717,-21.268203883495147
EGLD,-1.5,-2.0,10000.0,12066.19204790277,20.661920479027703,10,50.0,1.494364500951797,-21.268203883495147
EGLD,-1.5,-1.0,10000.0,12066.19204790277,20.661920479027703,10,50.0,1.494364500951797,-21.268203883495147
EGLD,-1.5,0.0,10000.0,12066.19204790277,20.661920479027703,10,50.0,1.494364500951797,-21.268203883495147
EGLD,-1.5,1.0,10000.0,12066.19204790277,20.661920479027703,10,50.0,1.494364500951797,-21.268203883495147
EGLD,-1.5,2.0,10000.0,12066.19204790277,20.661920479027703,10,50.0,1.494364500951797,-21.268203883495147
EGLD,-1.5,3.0,10000.0,12066.19204790277,20.661920479027703,10,50.0,1.494364500951797,-21.268203883495147
EGLD,-1.5,4.0,10000.0,12066.19204790277,20.661920479027703,10,50.0,1.494364500951797,-21.268203883495147
EGLD,-1.5,5.0,10000.0,12066.19204790277,20.661920479027703,10,50.0,1.494364500951797,-21.268203883495147
EGLD,-0.5,-2.0,10000.0,12066.19204790277,20.661920479027703,10,50.0,1.494364500951797,-21.268203883495147
EGLD,-0.5,-1.0,10000.0,11956.810136986942,19.56810136986942,11,45.45454545454545,1.3880930294480132,-21.26820388349515
EGLD,-0.5,0.0,10000.0,11956.810136986942,19.56810136986942,11,45.45454545454545,1.3880930294480132,-21.26820388349515
EGLD,-0.5,1.0,10000.0,11956.810136986942,19.56810136986942,11,45.45454545454545,1.3880930294480132,-21.26820388349515
EGLD,-0.5,2.0,10000.0,11956.810136986942,19.56810136986942,11,45.45454545454545,1.3880930294480132,-21.26820388349515
EGLD,-0.5,3.0,10000.0,11956.810136986942,19.56810136986942,11,45.45454545454545,1.3880930294480132,-21.26820388349515
EGLD,-0.5,4.0,10000.0,11956.810136986942,19.56810136986942,11,45.45454545454545,1.3880930294480132,-21.26820388349515
EGLD,-0.5,5.0,10000.0,11956.810136986942,19.56810136986942,11,45.45454545454545,1.3880930294480132,-21.26820388349515
EGLD,0.5,-2.0,10000.0,12066.19204790277,20.661920479027703,10,50.0,1.494364500951797,-21.268203883495147
EGLD,0.5,-1.0,10000.0,11956.810136986942,19.56810136986942,11,45.45454545454545,1.3880930294480132,-21.26820388349515
EGLD,0.5,0.0,10000.0,11956.810136986942,19.56810136986942,11,45.45454545454545,1.3880930294480132,-21.26820388349515
EGLD,0.5,1.0,10000.0,11956.810136986942,19.56810136986942,11,45.45454545454545,1.3880930294480132,-21.26820388349515
EGLD,0.5,2.0,10000.0,11956.810136986942,19.56810136986942,11,45.45454545454545,1.3880930294480132,-21.26820388349515
EGLD,0.5,3.0,10000.0,11956.810136986942,19.56810136986942,11,45.45454545454545,1.3880930294480132,-21.26820388349515
EGLD,0.5,4.0,10000.0,11956.810136986942,19.56810136986942,11,45.45454545454545,1.3880930294480132,-21.26820388349515
EGLD,0.5,5.0,10000.0,11956.810136986942,19.56810136986942,11,45.45454545454545,1.3880930294480132,-21.26820388349515
EGLD,1.5,-2.0,10000.0,12066.19204790277,20.661920479027703,10,50.0,1.494364500951797,-21.268203883495147
EGLD,1.5,-1.0,10000.0,11956.810136986942,19.56810136986942,11,45.45454545454545,1.3880930294480132,-21.26820388349515
EGLD,1.5,0.0,10000.0,11956.810136986942,19.56810136986942,11,45.45454545454545,1.3880930294480132,-21.26820388349515
EGLD,1.5,1.0,10000.0,11956.810136986942,19.56810136986942,11,45.45454545454545,1.3880930294480132,-21.26820388349515
EGLD,1.5,2.0,10000.0,11956.810136986942,19.56810136986942,11,45.45454545454545,1.3880930294480132,-21.26820388349515
EGLD,1.5,3.0,10000.0,11956.810136986942,19.56810136986942,11,45.45454545454545,1.3880930294480132,-21.26820388349515
EGLD,1.5,4.0,10000.0,11956.810136986942,19.56810136986942,11,45.45454545454545,1.3880930294480132,-21.26820388349515
EGLD,1.5,5.0,10000.0,11956.810136986942,19.56810136986942,11,45.45454545454545,1.3880930294480132,-21.26820388349515
EGLD,2.5,-2.0,10000.0,12066.19204790277,20.661920479027703,10,50.0,1.494364500951797,-21.268203883495147
EGLD,2.5,-1.0,10000.0,11956.810136986942,19.56810136986942,11,45.45454545454545,1.3880930294480132,-21.26820388349515
EGLD,2.5,0.0,10000.0,11956.810136986942,19.56810136986942,11,45.45454545454545,1.3880930294480132,-21.26820388349515
EGLD,2.5,1.0,10000.0,11956.810136986942,19.56810136986942,11,45.45454545454545,1.3880930294480132,-21.26820388349515
EGLD,2.5,2.0,10000.0,11956.810136986942,19.56810136986942,11,45.45454545454545,1.3880930294480132,-21.26820388349515
EGLD,2.5,3.0,10000.0,11956.810136986942,19.56810136986942,11,45.45454545454545,1.3880930294480132,-21.26820388349515
EGLD,2.5,4.0,10000.0,11956.810136986942,19.56810136986942,11,45.45454545454545,1.3880930294480132,-21.26820388349515
EGLD,2.5,5.0,10000.0,11956.810136986942,19.56810136986942,11,45.45454545454545,1.3880930294480132,-21.26820388349515
EGLD,3.5,-2.0,10000.0,12066.19204790277,20.661920479027703,10,50.0,1.494364500951797,-21.268203883495147
EGLD,3.5,-1.0,10000.0,11956.810136986942,19.56810136986942,11,45.45454545454545,1.3880930294480132,-21.26820388349515
EGLD,3.5,0.0,10000.0,11956.810136986942,19.56810136986942,11,45.45454545454545,1.3880930294480132,-21.26820388349515
EGLD,3.5,1.0,10000.0,11956.810136986942,19.56810136986942,11,45.45454545454545,1.3880930294480132,-21.26820388349515
EGLD,3.5,2.0,10000.0,11956.810136986942,19.56810136986942,11,45.45454545454545,1.3880930294480132,-21.26820388349515
EGLD,3.5,3.0,10000.0,11956.810136986942,19.56810136986942,11,45.45454545454545,1.3880930294480132,-21.26820388349515
EGLD,3.5,4.0,10000.0,11956.810136986942,19.56810136986942,11,45.45454545454545,1.3880930294480132,-21.26820388349515
EGLD,3.5,5.0,10000.0,11956.810136986942,19.56810136986942,11,45.45454545454545,1.3880930294480132,-21.26820388349515
EGLD,4.5,-2.0,10000.0,12066.19204790277,20.661920479027703,10,50.0,1.494364500951797,-21.268203883495147
EGLD,4.5,-1.0,10000.0,11956.810136986942,19.56810136986942,11,45.45454545454545,1.3880930294480132,-21.26820388349515
EGLD,4.5,0.0,10000.0,11956.810136986942,19.56810136986942,11,45.45454545454545,1.3880930294480132,-21.26820388349515
EGLD,4.5,1.0,10000.0,11956.810136986942,19.56810136986942,11,45.45454545454545,1.3880930294480132,-21.26820388349515
EGLD,4.5,2.0,10000.0,11956.810136986942,19.56810136986942,11,45.45454545454545,1.3880930294480132,-21.26820388349515
EGLD,4.5,3.0,10000.0,11956.810136986942,19.56810136986942,11,45.45454545454545,1.3880930294480132,-21.26820388349515
EGLD,4.5,4.0,10000.0,11956.810136986942,19.56810136986942,11,45.45454545454545,1.3880930294480132,-21.26820388349515
